,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,From ProPublica,,Form 990 - Top Block,,,,,Part I - Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Part II - Signature Block,"Part VII - Compensation of Officers,Directors, etc.",,,,,,,,,,,,,,,,,,,,Part IX - Statement of Functional Expenes,,,,,,,,,,,,,,,,,,,,,,,,,,Part X - Balance Sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Moravian Manor Communities,53,Lititz,PA,2023/12/31,2024/11/12,14-0810461,"$34,898,072 ",501(c)(3),WWW.MORAVIANMANOR.ORG,1975,14,386,132,"721,973","1,057,965","26,714,621","30,622,764","712,563","2,038,075","1,122,450","1,028,693","29,271,607","34,747,497","9,526","9,526","12,990,663","14,494,201","43,794","16,601,751","17,299,815","29,601,940","31,803,542","-330,333","2,943,955","171,881,485","169,152,723","140,140,629","135,239,607","31,740,856","33,913,116",BAKER TILLY ADVISORY GROUP LP,Mr James David Swartley,"263,190",0,"18,226",Christopher Hunt,"214,525",0,"36,681",Mrs Cynthia Meier,"191,590",0,"5,542",,,,,,,,,"9,526","478,550","10,660,797","171,639","2,375,705","807,510",,"186,134","58,379","3,021",,"115,095","3,037,452","266,798","1,938,856","489,127",,"5,188,768","36,840",,,,"4,859,735","17,780","112,419","31,803,542","1,050","1,050","2,020,046","1,398,757","25,670","25,670","2,619,172","2,203,226",,,,,,,"293,197","279,604","520,820","606,318","189,193,058","47,889,900","144,131,022","141,303,158","20,523,899","21,937,975","100,000","100,000",,,,,"1,646,609","1,296,965","171,881,485","169,152,723","2,378,741","2,288,382",,,"51,802,606","48,069,007","63,253,984","61,119,291","55,666","41,870",,,"3,000,000","4,650,000",,,"19,649,632","19,071,057","140,140,629","135,239,607","24,137,306","26,534,694","7,603,550","7,378,422",,,,,,,"31,740,856","33,913,116","171,881,485","169,152,723",,489,315,55,119,64.4%,11.2%,24.3%
,,Arbor Acres United Methodist Retirement Community,54,Winston Salem,NC,2023/12/31,2024/9/17,56-1152263,"$51,288,728 ",501(c)(3),WWW.ARBORACRES.ORG,1975,16,588,36,"7,207,470","1,290,402","37,371,984","46,390,747","62,543","3,191,114","89,110","163,771","44,731,107","51,036,034","1,669,437","2,160,563","19,709,276","23,387,112","306,562","19,602,775","22,176,592","40,981,488","47,724,267","3,749,619","3,311,767","194,181,150","204,571,385","127,764,705","132,743,492","66,416,445","71,827,893",FORVIS MAZARS LLP,Andrew Applegate,"355,397",0,"48,217",David Matthews,0,"225,897","30,071",Joseph Gilmartin,"123,400",0,"20,430",,,,,Lynn Ross,"166,522",0,"17,108","180,020","849,844","17,461,583",,"5,075,685",,,"168,671","208,632",,,,"2,404,539","383,802","3,119,751","127,758",,"2,162,594","23,332","2,941","1,929,902",,"8,942,484","478,155",0,"47,724,267","10,936,386","11,994,959","594,815","3,457,268",,,"4,678,914","934,027",0,0,,0,,,,,"505,431","621,833","224,135,359","96,116,214","123,153,811","128,019,145","47,141,211","52,698,463",0,,"1,219,500","1,304,603","1,056,937","915,202","4,894,145","4,625,885","194,181,150","204,571,385","10,293,770","3,173,129",,,"37,433,684","60,680,535","76,864,581","68,709,087",,,,0,,,,,"3,172,670","180,741","127,764,705","132,743,492","51,929,995","56,558,270","14,486,450","15,269,623",,,,,,,"66,416,445","71,827,893","194,181,150","204,571,385",,489,311,95,83,63.6%,19.4%,17.0%
,,Mennonite Home of Albany Inc,55,Albany,OR,2023/9/30,2024/2/19,93-0473211,"$32,637,897 ",501(c)(3),WWW.MENNONITEVILLAGE.ORG,1987,10,469,101,"815,007","688,079","26,887,863","27,553,077","436,839","623,210","228,858","74,267","28,368,567","28,938,633","41,538","48,576","14,909,540","14,444,831","132,243","14,727,315","15,522,331","29,678,413","30,015,738","-1,309,846","-1,077,105","81,716,094","81,208,402","42,890,740","42,712,129","38,825,354","38,496,273",HANSEN HUNTER & COMPANY PC,Diane Hood,0,"240,036",0,Clifford Mars,"168,631",0,"17,226",,,,,,,,,,,,,0,0,"11,561,120","191,768","1,874,190","817,753","1,062,829","80,006","45,993",0,0,"43,975","4,093,070","248,508","1,255",0,0,"2,008,248","46,615","57,190","105,820",0,"3,201,331","303,558","559,790","30,015,738","63,074","74,421","7,327,653","5,121,427",,0,"1,882,896","2,550,235",,0,,0,,0,"93,933","78,079","276,973","317,859","99,156,116","39,280,896","59,685,941","59,875,220","12,369,090","13,187,428",,0,,0,,0,"16,534","3,733","81,716,094","81,208,402","2,099,780","2,130,520",,,"25,568,843","25,725,136",,,"16,350","3,549",,,"1,779,922","1,169,967",,,"13,425,845","13,682,957","42,890,740","42,712,129","38,825,354","38,496,273",,,,,,,,,"38,825,354","38,496,273","81,716,094","81,208,402",,486,318,126,42,65.4%,25.9%,8.6%
,,Williamsburg Landing Inc.,56,Williamsburg,VA,2023/12/31,2024/11/13,52-1305909,"$46,804,564 ",501(c)(3),WWW.WILLIAMSBURGLANDING.ORG,1982,19,546,30,"172,956","1,076,569","41,900,142","44,324,983","694,352","1,306,863","17,601","40,560","42,785,051","46,748,975","272,402","243,615","16,359,236","18,805,912","362,270","24,975,767","24,671,040","41,607,405","43,720,567","1,177,646","3,028,408","176,327,471","183,261,288","230,675,342","230,454,352","-54,347,871","-47,193,064",CLIFTONLARSONALLEN LLP,Gregory Storer,"348,910",0,"43,201",Juanita Parks,0,"211,123","13,991",James Michael Williams,"202,408",0,"36,587",Brandy Day,"159,130",0,"30,343",Lisa Bates,"131,807",0,"23,342",,,"15,834,136",,"1,815,696","1,156,080",,"121,134","87,207",,,,"4,049,386","227,627","914,629",,,"2,078,772","127,592","12,911","3,421,637",,"8,197,487","681,205","469,996","43,720,567","4,349,703","1,292,365",,,"365,450","365,450","671,728","535,545",,,,,"548,901","32,693","260,418","277,081","707,515","838,501","230,489,284","108,932,679","123,176,761","121,556,605",0,,"19,527,790","22,727,086","26,475,193","35,381,060",,,"244,012","254,902","176,327,471","183,261,288","4,769,567","2,567,130",,,"112,601,121","46,289,990","104,705,049","102,212,993",,,,,,,,,"8,599,605","79,384,239","230,675,342","230,454,352","-55,883,412","-49,298,425","1,535,541","2,105,361",,,,,,,"-54,347,871","-47,193,064","176,327,471","183,261,288",,484,317,109,58,65.5%,22.5%,12.0%
,,"Montereau, Inc",59,Tulsa,OK,2023/6/30,2024/5/14,73-1571795,"$51,771,380 ",501(c)(3),WWW.MONTEREAU.NET,1999,8,572,108,"492,118","605,095","39,088,859","40,862,929","1,518,670","2,253,934","838,836","969,757","41,938,483","44,691,715","38,532","68,561","15,927,044","14,892,707",0,"27,857,761","29,635,730","43,823,337","44,596,998","-1,884,854","94,717","180,651,423","188,559,735","266,021,058","273,190,995","-85,369,635","-84,631,260",CLIFTONLARSONALLEN LLP,Scott Nield,"241,089",0,"8,686",Saunya Moore,0,"247,085","17,017",Tadd Weese,"141,553",0,"6,451",,,,,Jamie Michelle Townsend,"147,599",0,"6,506","68,561","487,971","11,713,547","346,014","1,399,162","946,013",,"120,440","90,060",,,"83,592","7,289,822","1,035,385","1,331,103","810,398",,"2,342,785","184,102","104,353","5,231,504",,"7,105,254","737,999","397,818","44,596,998","8,514,384","7,926,305","7,853,587","7,461,677","57,000","57,000","3,944,424","4,516,522",,,,,,,"7,806","23,115","264,482","650,588","209,291,213","92,126,731","118,474,449","117,164,482","41,357,878","44,702,084","177,413","177,413",,,,,0,"5,880,549","180,651,423","188,559,735","7,529,256","7,399,718",,,"20,881,917","21,275,919","109,203,050","108,156,850",,,,,"1,907,669","386,563",,,"126,499,166","135,971,945","266,021,058","273,190,995","-87,594,526","-87,396,152","2,224,891","2,764,892",,,,,,,"-85,369,635","-84,631,260","180,651,423","188,559,735",,478,331,73,74,69.2%,15.3%,15.5%
,,Toby & Leon Cooperman Sinai Residences of Boca Raton (Filed with 990-PF),60,Boca Raton,FL,2024/1/31,2024/12/16,13-3102941,"$463,929,138 ",501(c)(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,345,72,60,72.3%,15.1%,12.6%
,,Falcons Landing (Air Force Retired Officers Community),61,Sterling,VA,2023/12/31,2024/11/15,52-1404857,"$38,159,814 ",501(c)(3),WWW.FALCONSLANDING.ORG,1984,10,415,11,"2,900,864","280,957","35,520","37,378,049","325,893","500,808",0,0,"38,747,003","38,159,814","85,000",0,"18,875,521","21,671,181",0,"16,997,250","17,094,199","35,957,771","38,765,380","2,789,232","-605,566","133,433,208","135,004,692","128,424,881","128,834,607","5,008,327","6,170,085",BDO USE,Gary Handley,"297,845",0,"11,469",Hardy Lister,0,"260,610","8,986",Ashlee Bullock,"186,476",0,"7,823",Said Hasib Sana,"238,424",0,0,,,,,0,"578,910","17,658,233","377,846","1,761,507","1,294,685",0,"27,348","84,388",0,0,0,"239,109","436,717","133,097","860,601",0,"1,370,660","5,820","59,692","1,214,933",0,"7,004,940","617,973","1,043,130","38,765,380","157,344","353,743","10,418,616","9,149,371",0,0,"924,906","1,094,033",0,0,0,0,"539,560","1,244,601",0,0,"1,296,781","1,077,090","194,237,718","89,689,196","104,680,449","104,548,522","12,803,554","15,182,315","119,539","206,221",0,0,0,0,"2,492,459","2,148,796","133,433,208","135,004,692","4,438,126","3,766,690",0,0,"36,479,754","39,517,448","46,066,857","42,139,038",0,0,0,0,0,0,0,0,"41,440,144","43,411,431","128,424,881","128,834,607","4,109,794","5,360,112","898,533","809,973",,,,,,,"5,008,327","6,170,085","133,433,208","135,004,692",,477,328,89,60,68.8%,18.7%,12.6%
,,Cornwall Manor,62,Cornwall,PA,2023/12/31,2024/11/7,23-1365158,"$36,720,604.00",501(c)(3),WWW.CORNWALLMANOR.ORG,1949,11,428,352,"1,108,805","733,101","29,037,035","32,733,487","1,658,524","2,118,733","230,188","293,381","32,034,552","35,878,702",0,0,"16,407,126","17,953,764","331,267","13,741,231","15,236,960","30,148,357","33,190,724","1,886,195","2,687,978","143,155,188","156,078,241","56,179,616","61,617,604","86,975,572","94,460,637",BAKER TILLY ADVISORY GROUP LP,Harry McConnell,"222,327",0,"1,690",Brooke Fogel,0,"21,923",0,Paul Weidman,"161,059",0,"21,939",Vicki Deitzler,"135,826",0,"17,132",Jennifer Margut,"138,864",0,"20,714",,"1,388,245","12,624,482","272,796","2,660,529","1,007,712",,"40,301","84,470","2,201",,"233,203","1,924,045","303,596","226,949","422,029",,"3,817,540",,"41,656","285,846",,"4,897,705","400,483","541,681","33,190,724","1,835,963","1,388,876",,,"222,822","45,453","2,688,396","3,083,255",,,,,"221,600","222,200",,,"277,267","216,349","149,289,014","68,651,172","74,593,623","80,637,842","56,556,238","61,733,970","5,543,607","7,393,063",,,,,"1,215,672","1,357,233","143,155,188","156,078,241","3,909,883","3,999,655",,,"27,662,134","28,319,180","5,788,238","11,437,718",,,,,,,,,"18,819,361","17,861,051","56,179,616","61,617,604","52,628,116","57,148,728","34,347,456","37,311,909",,,,,,,"86,975,572","94,460,637","143,155,188","156,078",,475,343,36,96,72.2%,7.6%,20.2%
,,The Forum at Rancho San Antonio,63,Cupertino,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474,342,84,48,72.2%,17.7%,10.1%
,,Compass Park,64,Franklin,IN,2023/12/31,2024/10/31,35-2187477,"$19,105,462.00",501(c)(3),WWW.COMPASSPARK.ORG,2003,16,407,0,"4,391,733","4,088,892","8,592,105","10,372,292","478,797","940,954","952,729","378,972","14,415,364","15,781,110",0,0,"5,538,887","5,432,065",0,"5,169,845","5,539,565","10,708,732","10,971,630","3,706,632","4,809,480","101,048,272","113,016,503","37,960,120","35,144,454","63,088,152","77,872,049",KSM BUSINESS SERVICES INC,Mike Spencer,"230,198",0,"19,140",Mardena McGlacken,0,"124,975","10,995",William Pierce,"172,990",0,"19,944",,,,,,,,,,"385,307","2,386,401","97,129","1,717,737","845,491",,"49,750","77,110",,,"48,635","88,634","116,451","352,073","190,395",,"839,227","66,309",,"1,165,300",,"111,596","289,651","398,081","10,971,630","3,893,752","3,816,433",,,,,"686,803","735,516",,,,,,,"70,386","64,021","119,798","312,346","6,486,848","5,994,409","451,886","492,439","8,808,811","10,036,084",,,,,"240,001","240,001","86,776,835","97,319,663","101,048,272","113,016,503","778,923","703,072",,,"8,479,877","9,404,004",,,,,,,"28,562,833","24,920,090",,,"138,487","117,288","37,960,120","35,144,454","-20,252,517","-16,208,229","83,340,669","94,080,278",,,,,,,"63,088,152","77,872,049","101,048,272","113,016,503",,473,171,135,167,36.2%,28.5%,35.3%
,,Mennonite Village,65,Albany,OR,2023/9/30,2024/2/19,93-1049860,"$3,090,593 ",501(c)(3),,1991,6,0,6,"492,110","787,355",,0,"344,974","179,197","8,000",0,"845,084","966,552","245,828","656,564",,0,0,"19,897","19,321","265,725","675,885","579,359","290,667","5,861,539","6,549,159",,0,"5,861,539","6,549,159",HANSEN HUNTER & COMPANY PC,Diane Hood,0,"240,036",0,Clifford Mars,"168,631",0,"17,226",,,,,,,,,,,,,"656,564",0,0,0,0,0,0,0,0,0,0,"16,422",0,0,0,0,0,0,0,0,0,0,0,0,0,"675,885",,0,"837,487","1,207,612",,0,,0,,0,,0,,0,,0,,0,,,,0,"5,023,119","5,341,547",,0,,0,,0,933,0,"5,861,539","6,549,159",,,,,,,,,,,,,,,,,,,0,0,,,"5,861,539","6,549,159",,,,,,,"5,861,539","6,549,159","5,861,539","6,549,159",,472,304,126,42,64.4%,26.7%,8.9%
,,Wesleyan Homes Inc.,66,Georgetown,TX,2023/12/31,2024/9/13,74-1459599,"$39,010,029 ",501(c)(3),WWW.WESLEYANHOMES.ORG,1955,19,473,23,"1,037,430","1,454,917","28,682,602","27,742,360","1,343,145","-127,975","2,494,496","1,015,999","33,557,673","30,085,301",0,0,"16,420,536","15,580,217","74,172","18,758,641","15,475,328","35,179,177","31,055,545","-1,621,504","-970,244","98,447,379","94,943,502","89,485,846","86,467,315","8,961,533","8,476,187",CLIFTONLARSONALLEN LLP,Bethany Sisneroz,"292,825",0,"21,797",Frank Woods,0,"212,656","1,409",Kelly Goetz,"149,230",0,"18,840",Georgianne Hewett,"110,278",0,"6,618",,,,,,"696,758","12,719,073","297,707","927,079","939,600",,"189,795","2,625",,,"55,436","2,972,237","403,413","688,768","508,632",,"912,146","37,168",,"3,546,552",,"2,717,138","683,754",,"31,055,545","429,882","534,353","10,461,979","9,704,560",,,"2,024,257","578,983",,,,,,,,,"207,274","244,315","86,101,471","21,084,448","67,345,955","65,017,023","4,573,018","4,864,467","1,235,940","1,308,887",,,,,"12,169,074","12,690,914","98,447,379","94,943,502","4,959,583","4,552,791",,,"1,690,880",0,"75,362,596","74,461,403",,,,,"1,170,134","1,170,134",,,"6,302,653","6,282,987","89,485,846","86,467,315","8,961,533","8,476,187",,,,,,,,,"8,961,533","8,476,187","98,447,379","94,943,502",,469,243,84,142,51.8%,17.9%,30.3%
,,Horizon House,67,Seatte,WA,2023/12/31,2024/10/13,91-0725802,"$44,384,620 ",501(c)(3),WWW.HORIZONHOUSE.ORG,1960,11,245,12,"2,466,427","744,213","32,039,518","34,097,804","1,356,369","2,177,328","1,199,846","1,170,292","37,062,160","38,189,637","564,089","548,669","14,836,956","16,386,344","247,789","20,037,127","20,814,428","35,438,172","37,749,441","1,623,988","440,196","216,369,595","234,261,169","173,325,884","182,019,756","43,043,711","52,241,413",MOSS ADAMS LLP,Erica Thrash-Sall,"183,756",0,352,Christine Seymor,0,"233,153","27,651",Lauri Warfield-Larson,"251,636",0,"33,867",,,,,,,,,"68,800","1,211,023","12,320,249","371,635","1,199,337","1,284,100","784,385","95,689","168,761",,,"169,074","1,672,497","519,159","1,234,991","510,901",,"1,893,113","49,817","108,256","2,783,565",,"8,684,665","665,547","22,535","37,749,441","5,155,418","2,001,151","11,315,973","8,617,702",,,"904,895","2,248,060",,0,,0,,,"49,631","44,738","753,452","745,591","242,385,922","110,410,461","118,321,420","131,975,461","79,286,832","87,873,258",0,,0,,,,"581,974","755,208","216,369,595","234,261,169","7,528,829","9,581,719",,,"82,786,083","80,646,133","82,202,807","91,051,318","375,016","232,941",,0,,,,,"433,149","507,645","173,325,884","182,019,756","17,118,239","22,242,073","25,925,472","29,999,340",,,,,,,"43,043,711","52,241,413","216,369,595","234,261,169",,468,378,90,0,80.8%,19.2%,0.0%
,,"The Glenridge on Palmer Ranch, Inc.",69,Sarasota,FL,2022/12/31,2024/2/15,59-347233,"$42,043,261 ",501(c)(3),WWW.GLENRIDGE.COM,1997,10,421,10,"1,431,710","1,470,451","39,674,927","39,868,209","-3,861,457","182,788",0,0,"37,245,180","41,521,448",0,0,"14,480,923","17,035,880","200,359","25,159,383","25,397,184","39,640,306","42,433,064","-2,395,126","-911,616","194,012,729","213,044,457","296,883,337","308,032,549","-102,870,608","-94,988,092",WALTERS & ASSOCIATES CPAS,James W Carter Jr,"304,992",0,0,Charles Faist,0,0,0,Donald Gehlbach,0,0,0,,,,,,,,,,"304,992","13,307,547",,"2,405,314","1,018,027","965,160","156,223",,,,,,"1,001,713","226,325",,,"1,992,513","17,539",,"7,187,520",,"7,307,015","1,100,546","1,494,829","42,433,064","9,105,800","9,594,062",,,,,"581,125","699,538",,,,,,,"120,527","110,376","1,107,478","1,228,245","251,721,945","91,049,757","132,566,998","160,672,188","23,835,665","14,013,302",,,,,,,"26,695,136","26,726,746","194,012,729","213,044,457","4,882,735","6,885,734",,,"111,053,632","118,920,124","145,203,432","143,431,672",,,,,,,"15,831,000","28,996,284","19,912,538","9,798,735","296,883,337","308,032,549","-105,131,549","-97,174,143","2,260,941","2,186,051",,,,,,,"-102,870,608","-94,988,092","194,012,729","213,044,457",,464,336,67,61,72.4%,14.4%,13.1%
,,Epworth Villa,70,Oklahoma City,OK,2023/12/31,2024/11/15,46-2849151,"$3,178,364 ",501(c)(3),,2012,6,567,10,"135,192",119,"2,918,144","3,175,177",0,0,"1,804","3,068","3,055,140","3,178,364",0,0,"1,402,651","1,727,115",0,"1,604,330","1,766,045","3,006,981","3,493,160","48,159","-314,796","1,567,495","1,206,322","1,336,381","1,299,349","231,114","-93,027",HOGANTAYLOR LLP,Ron Kelly,0,"275,395","11,410",Dave Ratliff,"150,386",0,0,Dawn M Brown,0,"153,166","9,101",,,,,,,,,,,"503,052","90,484",,"1,133,579",,,"12,024",,,,"306,983","3,710","4,499","65,068",,"3,069","19,002",188,,,"74,980","884,418","66,323","3,493,160","131,578","301,194",,,,,"811,927","414,761",,,,,,,,,"536,513","477,870",,,,,,,,,,,"87,477","12,497",,,"1,567,495","1,206,322","639,210","194,941",,,,,,,,,,,,,,,"697,171","1,104,408","1,336,381","1,299,349","231,114","-93,027",,,,,,,,,"231,114","-93,027","1,567,495","1,206,322",,464,263,114,87,56.7%,24.6%,18.8%
,,O’Connor Woods,71,Stockton,CA,2023/12/31,2024/11/12,68-0201024,"$46,076,946 ",501(c)(3),WWW.OCONNORWOODS.ORG,1988,11,421,12,"74,368","70,271","31,361,218","34,348,144","1,920,713","1,474,578","58,735","95,180","33,415,034","35,988,173","66,606","32,320","17,346,821","18,801,131","91,126","20,987,938","21,052,947","38,401,365","39,886,398","-4,986,331","-3,898,225","79,616,783","77,656,346","60,549,505","60,449,934","19,067,278","17,206,412",MOSS ADAMS LLP,Penny Mallette,"203,570",0,"29,784",,,,,Michelle Smith,"160,684",0,"12,583",Rosemarie Arceo,"120,794",0,"10,276",,,,,,"406,621","14,822,537","64,044","2,304,982","1,202,947","1,698,051","6,256","82,101",,,"120,676","2,848,592","133,557","761,664","254,198",,"2,393,726","29,483","12,867","1,024,117",,"5,124,151","318,884","381,566","39,886,398","4,095,424","3,480,577","2,524,968","3,955,474",,,"2,207,572","1,827,478",,,,,"1,255,000","1,203,500","156,041","113,232","621,947","648,704","114,521,802","68,930,629","47,763,228","45,591,173","19,153,849","19,150,899",,,,,,,"1,838,754","1,685,309","79,616,783","77,656,346","4,361,265","3,424,691",,,"2,523,182","2,550,611","35,595,000","35,145,000",,,,,,,,,"18,070,058","19,329,632","60,549,505","60,449,934","15,977,152","13,721,040","3,090,126","3,485,372",,,,,,,"19,067,278","17,206,412","79,616,783","77,656,346",,461,245,116,100,53.1%,25.2%,21.7%
,,"Homestead Village, Inc.",72,Lancaster,PA,2023/6/30,2024/2/9,23-2010104,"$27,664,714 ",501(c)(3),WWW.HOMESTEADVILLAGE.ORG,1976,11,319,282,"451,553","311,749","24,661,404","25,825,326","548,759","566,405","401,925","440,073","26,063,641","27,143,553","3,909","3,909","11,258,670","11,834,527","165,077","12,587,182","13,510,764","23,849,761","25,349,200","2,213,880","1,794,353","95,050,545","98,313,262","89,221,377","89,795,327","5,829,168","8,517,935",RKL LLP,Douglas Motter,"219,845",0,"27,399",Matthew Scarpato,0,"187,917","30,246",Matthew Scarpato,"187,917",0,"30,246",,,,,,,,,"3,909","839,580","8,276,794","189,536","1,858,752","669,865",,"2,445","42,500","1,418",,"35,164","4,285,618","306,572","77,001","219,587",,"2,006,023",,"15,661","508,812",,"3,566,601","335,256","553,197","25,349,200","1,855","84,977","16,256,116","17,768,490",89,89,"422,782","796,795",,,,,,,,,"379,792","522,372","113,471,638","42,209,184","71,165,589","71,262,454","5,766,796","6,264,097",,,,,,,"1,057,526","1,613,988","95,050,545","98,313,262","1,412,478","1,477,102",,,"70,422,936","70,011,479","16,504,151","15,665,262",,,,,,,,,"881,812","2,641,484","89,221,377","89,795,327","4,762,627","7,052,119","1,066,541","1,465,816",,,,,,,"5,829,168","8,517,935","95,050,545","98,313,262",,460,374,26,60,81.3%,5.7%,13.0%
,,Meadowood,73,Lansdale,PA,2023/12/31,2024/11/1,22-2229486,"$51,268,582 ",501(c)(3),WWW.MEADOWWOOD.NET,1983,17,548,50,"860,908","861,166","40,425,845","43,418,362","145,805","840,315","1,056,697","378,311","42,489,255","45,498,154","155,397","177,782","17,594,941","19,904,886",0,"27,147,376","29,183,503","44,897,714","49,266,171","-2,408,459","-3,768,017","160,859,066","161,503,411","176,037,355","177,554,316","-15,178,289","-16,050,905",BAKER TILLY ADVISORY GROUP LP,Paul Nordeman,"435,629",0,"43,726",Steven Wisniewski,0,"227,888","20,579",,,,,,,,,John Kotsatso,"152,248",0,"4,428",,"727,822","15,368,587","364,925","2,268,136","1,175,416","47,916","50,668","88,555",,,"131,409","2,760,735","93,708","1,381,650","509,021",,"3,197,401","70,218","61,130","3,250,913",,"12,136,218","499,089","691,864","49,266,171","4,576,930","5,887,624","14,324,237","301,226",,,"2,553,971","2,718,631",,0,,0,,,"251,156","183,810","1,182,998","1,170,472","231,300,993","123,372,397","104,767,402","107,928,596","33,202,372","43,202,070",0,,0,,,,0,"110,982","160,859,066","160,859,066","3,893,668","4,538,653",,,"71,457,324","75,532,277","71,431,996","69,908,466",,,,0,,,"302,459",0,"28,951,908","27,574,920","176,037,355","177,554,316","-16,243,356","-16,819,893","1,065,067","768,988",,,,,,,"-15,178,289","-16,050,905","160,859,066","161,503,411",,459,339,61,59,73.9%,13.3%,12.9%
,,St. Mark Village,74,Palm Harbor,FL,2023/12/31,2024/12/3,59-1953357,"$25,707,091 ",501(c)(3),WWW.STMARKVILLAGE.ORG,1978,12,531,11,"746,226","109,487","23,644,678","25,043,583","93,503","554,021",0,0,"24,484,407","25,707,091","312,156","183,385","13,020,188","13,846,963",0,"10,773,339","12,381,041","24,105,683","26,411,389","378,724","-704,298","33,650,477","33,868,825","38,817,434","39,926,245","-5,166,957","-6,057,420",MSL PA,Jeffrey Goddard,"254,414",0,0,Keenan Knopke,0,0,0,Shawn Payne,"131,823",0,0,Mary Mason,"112,894",0,0,,,,,,,"11,546,504",,"1,420,336","880,123",,"18,952","73,199",,,,"2,192,298","192,759","297,279","164,185",,"1,579,190","12,349",,"844,747",,"3,253,987","1,104,398","102,811","26,411,389","2,563,836","2,323,606","5,295,934","5,241,297",,,"674,945","752,014",,,,,,,,,"191,436","402,295","51,608,968","35,974,785","15,654,918","15,634,183",,,"7,310,107","7,902,167",,,"197,698","196,291","1,761,603","1,416,972","33,650,477","33,868,825","2,189,648","1,781,745",,,"15,789,171","17,183,483","14,970,661","14,424,184",,,,,,,"4,651,365","5,489,278","1,216,589","1,047,555","38,817,434","39,926,245","-5,276,565","-6,170,848","109,608","113,428",,,,,,,"-5,166,957","-6,057,420","33,650,477","33,868,825",,458,253,128,77,55.2%,27.9%,16.8%
,,Mercy Ridge,76,Timonium,MD,2023/6/30,2024/4/8,52-2097927,"$29,415,555 ",501(c)(3),WWW.MERCYRIDGE.COM,1997,8,285,0,0,0,"23,453,632","24,912,587","1,848,878","3,883,074","421,841","533,377","25,724,351","29,329,038",0,0,"9,068,067","9,835,577",0,"14,238,080","15,419,311","23,306,147","25,254,888","2,418,204","4,074,150","140,650,271","143,369,052","154,991,939","154,760,851","-14,341,668","-11,391,799",FORVIS LLP,David Denton,0,0,0,,,,,,,,,,,,,Patty Yingling,"167,275",0,0,,,"7,888,525","110,544","1,253,405","583,103","713,921",,"145,990",,,"135,190","1,618,611","36,874","661,321",,,"1,782,955","17,226",,"934,611",,"4,854,721","419,917","538,760","25,254,888","2,095,268","2,879,595","339,863","436,310",,,"26,378","116,533",,,,,"124,000","873,000","46,191","46,191","138,222","104,084","140,378,366","70,578,566","71,257,722","69,799,800","62,720,126","64,340,310",,,,,,,"3,902,501","4,773,229","140,650,271","143,369,052","1,380,844","1,312,148",,,"123,565,559","124,750,673","28,347,093","26,765,778",,,,,,,,,"1,698,443","1,932,252","154,991,939","154,760,851","-14,341,668","-11,391,799",,,,,,,,,"-14,341,668","-11,391,799","140,650,271","143,369,052",,455,408,47,0,89.7%,10.3%,0.0%
